"pol","day"
0.311126983722081,2021-01-27
0.382315855718586,2021-01-27
0.313089949464521,2021-01-27
0.311321620577979,2021-01-27
0.348008203871933,2021-01-27
0.346482322781408,2021-01-27
0.310159245814106,2021-01-27
0.31210383693804,2021-01-27
0.240416305603426,2021-01-27
0.240416305603426,2021-01-27
0.31210383693804,2021-01-27
0.311516623178107,2021-01-27
0.375943258129912,2021-01-27
0.277160931262294,2021-01-27
0.311516623178107,2021-01-27
0.239966788901799,2021-01-27
0.239075268337774,2021-01-27
0.348668352812762,2021-01-27
0.492213787754241,2021-01-27
0.237049911517509,2021-01-27
0.310545256225858,2021-01-27
0.317208319582609,2021-01-27
0.310352070977783,2021-01-27
0.380886632563643,2021-01-27
0.379005699425542,2021-01-27
0.276117006907868,2021-01-27
0.271232575544081,2021-01-27
0.309391523731237,2021-01-27
0.241019609702834,2021-01-27
0.239668508129082,2021-01-27
0.203040612184061,2021-01-27
0.346265974135411,2021-01-27
0.312300314034578,2021-01-27
0.31210383693804,2021-01-27
0.275427575103115,2021-01-27
0.312300314034578,2021-01-27
0.313089949464521,2021-01-27
0.277336072468563,2021-01-27
0.313089949464521,2021-01-27
0.312300314034578,2021-01-27
0.244898999989462,2021-01-27
0.312497162660511,2021-01-27
0.345404614656618,2021-01-27
0.313089949464521,2021-01-27
0.312891979195302,2021-01-27
0.381123723549916,2021-01-27
0.344762796917843,2021-01-27
0.347788986083961,2021-01-27
0.31210383693804,2021-01-27
0.347351790454085,2021-01-27
0.311907730203668,2021-01-27
0.327577872527789,2021-01-27
0.311711992669358,2021-01-27
0.304536557690632,2021-01-27
0.312300314034578,2021-01-27
0.312497162660511,2021-01-27
0.307873028558181,2021-01-27
0.312300314034578,2021-01-27
0.313288295983918,2021-01-27
0.346265974135411,2021-01-27
0.312694383988229,2021-01-27
0.38255562736694,2021-01-27
0.312694383988229,2021-01-27
0.272056241501911,2021-01-27
0.309200482327575,2021-01-27
0.34669907746184,2021-01-27
0.276637491831444,2021-01-27
0.296985615107644,2021-01-27
0.31210383693804,2021-01-27
0.313089949464521,2021-01-27
0.312694383988229,2021-01-27
0.310545256225858,2021-01-27
0.313089949464521,2021-01-27
0.277160931262294,2021-01-27
0.312694383988229,2021-01-27
0.313089949464521,2021-01-27
0.312891979195302,2021-01-27
0.313089949464521,2021-01-27
0.241780165741825,2021-01-27
0.408600583028022,2021-01-27
0.31210383693804,2021-01-27
0.311126983722081,2021-01-27
0.276811641985194,2021-01-27
0.312891979195302,2021-01-27
0.309200482327575,2021-01-27
0.239519784249958,2021-01-27
0.346482322781408,2021-01-27
0.383036527151231,2021-01-27
0.348008203871933,2021-01-27
0.312891979195302,2021-01-27
0.276290175320568,2021-01-27
0.31210383693804,2021-01-27
0.239075268337774,2021-01-27
0.311516623178107,2021-01-27
0.312694383988229,2021-01-27
0.313089949464521,2021-01-27
0.277336072468563,2021-01-27
0.248577288479952,2021-01-27
0.346916239448346,2021-01-27
0.312300314034578,2021-01-27
0.313089949464521,2021-01-27
0.382315855718586,2021-01-27
0.312497162660511,2021-01-27
0.347133810018149,2021-01-27
0.313288295983918,2021-01-27
0.275599448801654,2021-01-27
0.276811641985194,2021-01-27
0.274743281933775,2021-01-27
0.276811641985194,2021-01-27
0.241019609702834,2021-01-27
0.347570182044635,2021-01-27
0.312891979195302,2021-01-27
0.406413588287792,2021-01-27
0.345834489887887,2021-01-27
0.311321620577979,2021-01-27
0.347351790454085,2021-01-27
0.276117006907868,2021-01-27
0.211472213055072,2021-01-27
0.34669907746184,2021-01-27
0.383036527151231,2021-01-27
0.312300314034578,2021-01-27
0.381837661840736,2021-01-27
0.235889386466226,2021-01-27
0.346916239448346,2021-01-27
0.347133810018149,2021-01-27
0.347788986083961,2021-01-27
0.312891979195302,2021-01-27
0.27698612144909,2021-01-27
0.312891979195302,2021-01-27
0.313288295983918,2021-01-27
0.275771644662754,2021-01-27
0.417977444715731,2021-01-27
0.283196930161915,2021-01-27
0.308819458791182,2021-01-27
0.348008203871933,2021-01-27
0.417453991229563,2021-01-27
0.312300314034578,2021-01-27
0.313288295983918,2021-01-27
0.311711992669358,2021-01-27
0.277160931262294,2021-01-27
0.310932711468532,2021-01-27
0.348227836714164,2021-01-27
0.345834489887887,2021-01-27
0.31210383693804,2021-01-27
0.347133810018149,2021-01-27
0.348227836714164,2021-01-27
0.272887457131115,2021-01-27
0.312891979195302,2021-01-27
0.203791226988629,2021-01-27
0.306935246822669,2021-01-27
0.311711992669358,2021-01-27
0.311516623178107,2021-01-27
0.16551724137931,2021-01-27
0.310159245814106,2021-01-27
0.311516623178107,2021-01-27
0.311907730203668,2021-01-27
0.257664131375908,2021-01-27
0.311126983722081,2021-01-27
0.310932711468532,2021-01-27
0.275944163694118,2021-01-27
0.311711992669358,2021-01-27
0.310545256225858,2021-01-27
0.201199770809428,2021-01-27
0.310545256225858,2021-01-27
0.271725875573731,2021-01-27
0.309966779617593,2021-01-27
0.238780295655012,2021-01-27
0.339753870187953,2021-01-27
0.312891979195302,2021-01-27
0.344124543738106,2021-01-27
0.310932711468532,2021-01-27
0.309966779617593,2021-01-27
0.417453991229563,2021-01-27
0.347133810018149,2021-01-27
0.34243971332916,2021-01-27
0.276637491831444,2021-01-27
0.31210383693804,2021-01-27
0.203414880911249,2021-01-27
0.312694383988229,2021-01-27
0.276811641985194,2021-01-27
0.312891979195302,2021-01-27
0.378307499816192,2021-01-27
0.313089949464521,2021-01-27
0.275427575103115,2021-01-27
0.312891979195302,2021-01-27
0.274913876971594,2021-01-27
0.437750763556332,2021-01-27
0.310738802680437,2021-01-27
0.312497162660511,2021-01-27
0.239966788901799,2021-01-27
0.275944163694118,2021-01-27
0.343279027610989,2021-01-27
0.382076534345702,2021-01-27
0.272554057547699,2021-01-27
0.276290175320568,2021-01-27
0.382315855718586,2021-01-27
0.240116347525793,2021-01-27
0.347788986083961,2021-01-27
0.273557943294439,2021-01-27
0.312300314034578,2021-01-27
0.348008203871933,2021-01-27
0.275944163694118,2021-01-27
0.311907730203668,2021-01-27
0.347570182044635,2021-01-27
0.237756424433522,2021-01-27
-0.0608859082342565,2021-01-27
0.311711992669358,2021-01-27
0.27698612144909,2021-01-27
0.276117006907868,2021-01-27
0.312497162660511,2021-01-27
0.239966788901799,2021-01-27
0.31210383693804,2021-01-27
0.348008203871933,2021-01-27
0.312300314034578,2021-01-27
0.417977444715731,2021-01-27
0.346916239448346,2021-01-27
0.275427575103115,2021-01-27
0.313089949464521,2021-01-27
0.313089949464521,2021-01-27
0.348447885922041,2021-01-27
0.276117006907868,2021-01-27
0.311907730203668,2021-01-27
0.310159245814106,2021-01-27
0.311321620577979,2021-01-27
0.343489822244063,2021-01-27
0.312694383988229,2021-01-27
0.348227836714164,2021-01-27
0.275771644662754,2021-01-27
0.313288295983918,2021-01-27
0.238633218156823,2021-01-27
0.312694383988229,2021-01-27
0.312694383988229,2021-01-27
0.375001042968929,2021-01-27
0.313089949464521,2021-01-27
0.312891979195302,2021-01-27
0.313089949464521,2021-01-27
0.311321620577979,2021-01-27
0.277160931262294,2021-01-27
0.312891979195302,2021-01-27
0.347570182044635,2021-01-27
0.276290175320568,2021-01-27
0.347570182044635,2021-01-27
0.313089949464521,2021-01-27
0.313288295983918,2021-01-27
0.087103277322465,2021-01-27
0.275599448801654,2021-01-27
0.275771644662754,2021-01-27
0.347570182044635,2021-01-27
0.347788986083961,2021-01-27
0.275084790184853,2021-01-27
0.347570182044635,2021-01-27
0.309391523731237,2021-01-27
0.310545256225858,2021-01-27
0.239966788901799,2021-01-27
0.239668508129082,2021-01-27
0.312694383988229,2021-01-27
0.310932711468532,2021-01-27
0.239966788901799,2021-01-27
0.273726338474003,2021-01-27
0.311711992669358,2021-01-27
0.131899925555118,2021-01-27
0.239817509391923,2021-01-27
0.0882793325567204,2021-01-27
0.310545256225858,2021-01-27
0.348227836714164,2021-01-27
0.347570182044635,2021-01-27
0.277336072468563,2021-01-27
0.312891979195302,2021-01-27
0.347788986083961,2021-01-27
0.312694383988229,2021-01-27
0.313288295983918,2021-01-27
0.312497162660511,2021-01-27
0.348668352812762,2021-01-27
0.132782745984776,2021-01-27
0.308629474486034,2021-01-27
0.41537967284717,2021-01-27
0.27698612144909,2021-01-27
0.19893835876531,2021-01-27
0.347788986083961,2021-01-27
0.312497162660511,2021-01-27
0.0613794905523426,2021-01-27
0.205060966544099,2021-01-27
0.0613794905523426,2021-01-27
0.311321620577979,2021-01-27
0.312497162660511,2021-01-27
0.311516623178107,2021-01-27
0.310545256225858,2021-01-27
0.27751154611628,2021-01-27
0.400715350795011,2021-01-27
0.381361257835082,2021-01-27
0.312497162660511,2021-01-27
0.343701005677628,2021-01-27
0.311711992669358,2021-01-27
0.311907730203668,2021-01-27
0.276811641985194,2021-01-27
0.309774671275856,2021-01-27
0.347351790454085,2021-01-27
0.20442313928657,2021-01-27
0.345619351770713,2021-01-27
0.276811641985194,2021-01-27
0.236316335931351,2021-01-27
0.239371336894979,2021-01-27
0.347351790454085,2021-01-27
0.348227836714164,2021-01-27
0.276117006907868,2021-01-27
0.312891979195302,2021-01-27
0.239371336894979,2021-01-27
0.205189249926395,2021-01-27
0.34669907746184,2021-01-27
0.308629474486034,2021-01-27
0.347133810018149,2021-01-27
0.311516623178107,2021-01-27
0.10182663499532,2021-01-27
0.313089949464521,2021-01-27
0.311126983722081,2021-01-27
0.276117006907868,2021-01-27
0.383036527151231,2021-01-27
0.347133810018149,2021-01-27
0.34669907746184,2021-01-27
0.240868357971777,2021-01-27
0.204169669704541,2021-01-27
0.103571501963959,2021-01-27
0.382315855718586,2021-01-27
0.383277658133345,2021-01-27
0.313089949464521,2021-01-27
0.312891979195302,2021-01-27
0.34669907746184,2021-01-27
0.276811641985194,2021-01-27
0.312891979195302,2021-01-27
0.312694383988229,2021-01-27
0.31210383693804,2021-01-27
0.312300314034578,2021-01-27
0.310932711468532,2021-01-27
0.166410058867569,2021-01-27
0.346482322781408,2021-01-27
0.312300314034578,2021-01-27
0.274913876971594,2021-01-27
0.348227836714164,2021-01-27
0.31210383693804,2021-01-27
-0.0715281697638591,2021-01-27
0.239966788901799,2021-01-27
0.348008203871933,2021-01-27
0.274913876971594,2021-01-27
0.312694383988229,2021-01-27
0.312497162660511,2021-01-27
0.239223165208299,2021-01-27
0.277160931262294,2021-01-27
0.308250555405786,2021-01-27
0.346916239448346,2021-01-27
0.130801394256088,2021-01-27
0.312497162660511,2021-01-27
0.38064998349913,2021-01-27
0.312891979195302,2021-01-27
0.312497162660511,2021-01-27
0.312300314034578,2021-01-27
0.348008203871933,2021-01-27
0.272887457131115,2021-01-27
0.27698612144909,2021-01-27
0.273726338474003,2021-01-27
0.312891979195302,2021-01-27
0.239519784249958,2021-01-27
0.275944163694118,2021-01-27
0.312891979195302,2021-01-27
0.276290175320568,2021-01-27
0.31210383693804,2021-01-27
0.276463669953251,2021-01-27
0.237756424433522,2021-01-27
0.312891979195302,2021-01-27
0.310932711468532,2021-01-27
0.312891979195302,2021-01-27
0.232148172279632,2021-01-27
0.309582919681328,2021-01-27
0.379942674154358,2021-01-27
0.304354364101073,2021-01-27
0.276637491831444,2021-01-27
0.342648964624782,2021-01-27
0.202298230860395,2021-01-27
0.276463669953251,2021-01-27
0.311711992669358,2021-01-27
0.310932711468532,2021-01-27
0.31210383693804,2021-01-27
-0.942809041582063,2021-01-29
-0.516397779494322,2021-01-29
-0.534522483824849,2021-01-29
-0.471404520791032,2021-01-29
-0.894427190999916,2021-01-29
-0.87287156094397,2021-01-29
-0.471404520791032,2021-01-29
-0.75,2021-01-29
-0.516397779494322,2021-01-29
-0.436435780471985,2021-01-29
-0.458831467741123,2021-01-29
-0.534522483824849,2021-01-29
-0.5,2021-01-29
-0.75,2021-01-29
-0.516397779494322,2021-01-29
-0.534522483824849,2021-01-29
-0.516397779494322,2021-01-29
-0.516397779494322,2021-01-29
-0.516397779494322,2021-01-29
-0.534522483824849,2021-01-29
-0.447213595499958,2021-01-29
-0.458831467741123,2021-01-29
-0.801783725737273,2021-01-29
-0.516397779494322,2021-01-29
-0.5,2021-01-29
-0.258198889747161,2021-01-29
-0.801783725737273,2021-01-29
-0.5,2021-01-29
-0.612372435695795,2021-01-29
-0.458831467741123,2021-01-29
-0.229415733870562,2021-01-29
-0.917662935482247,2021-01-29
-1.11631261130288,2021-01-29
-0.348155311911396,2021-01-29
-0.485071250072666,2021-01-29
-0.516397779494322,2021-01-29
-0.516397779494322,2021-01-29
-0.3,2021-01-29
-0.516397779494322,2021-01-29
-0.5,2021-01-29
-0.5,2021-01-29
-0.335410196624968,2021-01-29
-0.742781352708207,2021-01-29
-0.235702260395516,2021-01-29
-0.834057656228299,2021-01-29
-0.727606875108999,2021-01-29
-0.185695338177052,2021-01-29
-0.235702260395516,2021-01-29
-0.358568582800318,2021-01-29
-0.516397779494322,2021-01-29
-0.514495755427526,2021-01-29
-0.6,2021-01-29
-0.408248290463863,2021-01-29
-0.530330085889911,2021-01-29
-0.208514414057075,2021-01-29
-0.5,2021-01-29
-0.5,2021-01-29
0,2021-01-29
-0.485071250072666,2021-01-29
-1,2021-01-29
-0.267261241912424,2021-01-29
-0.258198889747161,2021-01-29
0,2021-01-29
-0.458831467741123,2021-01-29
-0.204124145231932,2021-01-29
-0.447213595499958,2021-01-29
-0.755928946018454,2021-01-29
-0.707106781186548,2021-01-29
-0.612372435695795,2021-01-29
NA,2021-01-29
-0.534522483824849,2021-01-29
-0.588348405414552,2021-01-29
-0.688247201611685,2021-01-29
-0.485071250072666,2021-01-29
-0.324442842261525,2021-01-29
-0.534522483824849,2021-01-29
-0.554700196225229,2021-01-29
0,2021-01-29
-0.412948320967011,2021-01-29
-0.471404520791032,2021-01-29
-0.970142500145332,2021-01-29
-0.554700196225229,2021-01-29
-0.235702260395516,2021-01-29
0,2021-01-29
-0.342997170285018,2021-01-29
-0.485071250072666,2021-01-29
-0.516397779494322,2021-01-29
-0.516397779494322,2021-01-29
-0.267261241912424,2021-01-29
-0.530330085889911,2021-01-29
-0.534522483824849,2021-01-29
-0.688247201611685,2021-01-29
-0.516397779494322,2021-01-29
-0.625543242171224,2021-01-29
-0.258198889747161,2021-01-29
-0.485071250072666,2021-01-29
-0.458831467741123,2021-01-29
-0.577350269189626,2021-01-29
-0.875189948987367,2021-01-29
-0.5,2021-01-29
-0.384900179459751,2021-01-29
0,2021-01-29
-0.688247201611685,2021-01-29
-0.426401432711221,2021-01-29
-0.816496580927726,2021-01-29
-0.654653670707977,2021-01-29
-0.485071250072666,2021-01-29
-0.229415733870562,2021-01-29
-0.223606797749979,2021-01-29
-0.685994340570035,2021-01-29
-0.894427190999916,2021-01-29
-0.182574185835055,2021-01-29
-0.769800358919501,2021-01-29
-0.834057656228299,2021-01-29
-0.516397779494322,2021-01-29
-0.811107105653813,2021-01-29
-0.4,2021-01-29
-0.688247201611685,2021-01-29
-0.857142857142857,2021-01-29
-0.877876225140348,2021-01-29
-0.727606875108999,2021-01-29
-0.917662935482247,2021-01-29
-0.338061701891407,2021-01-29
-1,2021-01-29
-1.1727054597119,2021-01-29
-1.80340180340271,2021-01-29
-0.218217890235992,2021-01-29
-0.676123403782813,2021-01-29
-0.485071250072666,2021-01-29
-0.377964473009227,2021-01-29
-0.612372435695795,2021-01-29
-0.824163383692134,2021-01-29
-0.229415733870562,2021-01-29
-0.164398987305357,2021-01-29
-0.208514414057075,2021-01-29
-0.912870929175277,2021-01-29
-0.242535625036333,2021-01-29
-0.4,2021-01-29
-0.485071250072666,2021-01-29
-0.970142500145332,2021-01-29
-0.639602149066831,2021-01-29
-0.557086014531156,2021-01-29
-0.458831467741123,2021-01-29
-0.333333333333333,2021-01-29
-0.426401432711221,2021-01-29
-0.353553390593274,2021-01-29
-0.707106781186548,2021-01-29
-0.437594974493684,2021-01-29
-0.348155311911396,2021-01-29
-0.371390676354104,2021-01-29
-0.471404520791032,2021-01-29
-1.01600101600152,2021-01-29
-0.87287156094397,2021-01-29
-0.139305206629398,2021-01-29
-0.516397779494322,2021-01-29
-0.755928946018454,2021-01-29
-0.447213595499958,2021-01-29
0,2021-01-29
-0.426401432711221,2021-01-29
-0.218217890235992,2021-01-29
-0.588348405414552,2021-01-29
-0.384900179459751,2021-01-29
-0.235702260395516,2021-01-29
-0.6,2021-01-29
-0.625543242171224,2021-01-29
-0.685994340570035,2021-01-29
-0.41702882811415,2021-01-29
-0.408248290463863,2021-01-29
-0.737209780774486,2021-01-29
-0.917662935482247,2021-01-29
-0.258198889747161,2021-01-29
-0.516397779494322,2021-01-29
-0.534522483824849,2021-01-29
-0.688247201611685,2021-01-29
-0.154303349962092,2021-01-29
-0.5,2021-01-29
-0.693476092528856,2021-01-29
-1.82574185835055,2021-01-29
-0.408248290463863,2021-01-29
-0.458831467741123,2021-01-29
-0.534522483824849,2021-01-29
-0.25,2021-01-29
-0.485071250072666,2021-01-29
-0.654653670707977,2021-01-29
-0.471404520791032,2021-01-29
-0.208514414057075,2021-01-29
-0.196116135138184,2021-01-29
-0.235702260395516,2021-01-29
-0.408248290463863,2021-01-29
-0.485071250072666,2021-01-29
-0.196116135138184,2021-01-29
0,2021-01-29
-0.942809041582063,2021-01-29
-0.471404520791032,2021-01-29
-0.774596669241483,2021-01-29
-0.75,2021-01-29
-0.25,2021-01-29
-1.27920429813366,2021-01-29
-0.377964473009227,2021-01-29
-0.852802865422442,2021-01-29
-0.534522483824849,2021-01-29
-0.534522483824849,2021-01-29
-0.5,2021-01-29
-0.514495755427526,2021-01-29
-0.534522483824849,2021-01-29
-0.609994281330419,2021-01-29
-0.188982236504614,2021-01-29
-0.353553390593274,2021-01-29
-0.458831467741123,2021-01-29
-0.639602149066831,2021-01-29
-0.485071250072666,2021-01-29
-0.534522483824849,2021-01-29
-0.408248290463863,2021-01-29
-0.4,2021-01-29
-0.485071250072666,2021-01-29
-0.242535625036333,2021-01-29
-0.436435780471985,2021-01-29
-0.295598783449288,2021-01-29
-0.808290376865476,2021-01-29
-0.24,2021-01-29
-0.516397779494322,2021-01-29
-0.730296743340221,2021-01-29
-0.353553390593274,2021-01-29
-0.447213595499958,2021-01-29
-0.471404520791032,2021-01-29
-0.223606797749979,2021-01-29
-0.554700196225229,2021-01-29
-0.75,2021-01-29
-0.204124145231932,2021-01-29
-0.25,2021-01-29
-0.447213595499958,2021-01-29
-0.342997170285018,2021-01-29
-0.426401432711221,2021-01-29
-0.436435780471985,2021-01-29
-0.192450089729875,2021-01-29
-0.577350269189626,2021-01-29
-0.566946709513841,2021-01-29
-0.208514414057075,2021-01-29
0.282842712474619,2021-01-29
-0.707106781186548,2021-01-29
-0.6,2021-01-29
-0.485071250072666,2021-01-29
-0.625543242171224,2021-01-29
-0.516397779494322,2021-01-29
-0.75,2021-01-29
-0.166666666666667,2021-01-29
0,2021-01-29
-1.03209369308428,2021-01-29
-0.458831467741123,2021-01-29
-0.554700196225229,2021-01-29
-0.707106781186548,2021-01-29
-0.235702260395516,2021-01-29
-0.130930734141595,2021-01-29
-0.816496580927726,2021-01-29
-0.8,2021-01-29
-0.458831467741123,2021-01-29
-0.426401432711221,2021-01-29
-0.471404520791032,2021-01-29
-0.258198889747161,2021-01-29
-0.774596669241483,2021-01-29
-0.75,2021-01-29
-0.75,2021-01-29
-0.534522483824849,2021-01-29
-0.894427190999916,2021-01-29
-0.223606797749979,2021-01-29
-0.223606797749979,2021-01-29
-0.223606797749979,2021-01-29
-0.458831467741123,2021-01-29
-0.242535625036333,2021-01-29
-0.707106781186548,2021-01-29
-0.208514414057075,2021-01-29
0.365148371670111,2021-01-29
0.208514414057075,2021-01-29
-0.485071250072666,2021-01-29
-0.218217890235992,2021-01-29
-0.707106781186548,2021-01-29
-0.639602149066831,2021-01-29
-0.458831467741123,2021-01-29
-0.530330085889911,2021-01-29
0,2021-01-29
0,2021-01-29
-0.609994281330419,2021-01-29
-0.962250448649376,2021-01-29
-0.75,2021-01-29
-0.424264068711929,2021-01-29
-0.178885438199983,2021-01-29
-0.229415733870562,2021-01-29
-0.485071250072666,2021-01-29
-0.557086014531156,2021-01-29
-0.208514414057075,2021-01-29
-0.485071250072666,2021-01-29
-0.235702260395516,2021-01-29
-0.588348405414552,2021-01-29
-0.616441400296898,2021-01-29
0,2021-01-29
-0.426401432711221,2021-01-29
-0.458831467741123,2021-01-29
-0.458831467741123,2021-01-29
-0.8,2021-01-29
-0.917662935482247,2021-01-29
-0.436435780471985,2021-01-29
-0.223606797749979,2021-01-29
-0.458831467741123,2021-01-29
-0.485071250072666,2021-01-29
-0.685994340570035,2021-01-29
-0.75,2021-01-29
-0.670820393249937,2021-01-29
-0.516397779494322,2021-01-29
-0.471404520791032,2021-01-29
-0.485071250072666,2021-01-29
-0.707106781186548,2021-01-29
-1.06600358177805,2021-01-29
-0.436435780471985,2021-01-29
-0.280056016805602,2021-01-29
-0.98058067569092,2021-01-29
-0.554700196225229,2021-01-29
-0.229415733870562,2021-01-29
-0.348155311911396,2021-01-29
-0.436435780471985,2021-01-29
-0.229415733870562,2021-01-29
-0.547722557505166,2021-01-29
-0.707106781186548,2021-01-29
-0.557086014531156,2021-01-29
-0.625543242171224,2021-01-29
-0.727606875108999,2021-01-29
-0.333333333333333,2021-01-29
-1.11631261130288,2021-01-29
-0.727606875108999,2021-01-29
-0.471404520791032,2021-01-29
-0.774596669241483,2021-01-29
-0.688247201611685,2021-01-29
-0.970142500145332,2021-01-29
-0.353553390593274,2021-01-29
-0.625543242171224,2021-01-29
-0.774596669241483,2021-01-29
-0.218217890235992,2021-01-29
-0.0471404520791032,2021-01-29
-0.534522483824849,2021-01-29
-0.554700196225229,2021-01-29
-0.707106781186548,2021-01-29
-0.516397779494322,2021-01-29
-0.554700196225229,2021-01-29
-0.534522483824849,2021-01-29
-0.516397779494322,2021-01-29
-0.436435780471985,2021-01-29
0.218217890235992,2021-01-29
-0.688247201611685,2021-01-29
-0.485071250072666,2021-01-29
-0.534522483824849,2021-01-29
-0.242535625036333,2021-01-29
-0.471404520791032,2021-01-29
-0.458831467741123,2021-01-29
-0.7,2021-01-29
-0.5,2021-01-29
-0.408248290463863,2021-01-29
-0.530330085889911,2021-01-29
-0.98058067569092,2021-01-29
-0.481543412343077,2021-01-29
-0.534522483824849,2021-01-29
-0.670820393249937,2021-01-29
-0.917662935482247,2021-01-29
-0.485071250072666,2021-01-29
-0.534522483824849,2021-01-29
-0.538815906080325,2021-01-29
-0.75,2021-01-29
-0.917662935482247,2021-01-29
-0.25,2021-01-29
-0.392232270276368,2021-01-29
0,2021-01-29
-0.626099033699941,2021-01-29
-0.662266178532522,2021-01-29
-0.7184212081071,2021-01-29
-0.566946709513841,2021-01-29
-0.5,2021-01-29
-0.670820393249937,2021-01-29
-0.774596669241483,2021-01-29
-0.942809041582063,2021-01-29
-0.447213595499958,2021-01-29
-0.485071250072666,2021-01-29
-0.774596669241483,2021-01-29
-0.975772077660036,2021-01-29
-0.223606797749979,2021-01-29
-0.784464540552736,2021-01-29
-0.534522483824849,2021-01-29
-0.471404520791032,2021-01-29
-0.727606875108999,2021-01-29
-0.654653670707977,2021-01-29
-0.654653670707977,2021-01-29
-0.5,2021-01-29
-0.471404520791032,2021-01-29
-0.458831467741123,2021-01-29
-0.834057656228299,2021-01-29
-0.654653670707977,2021-01-29
-0.534522483824849,2021-01-29
-0.377964473009227,2021-01-29
-0.267261241912424,2021-01-29
-0.654653670707977,2021-01-29
-0.436435780471985,2021-01-29
-0.588348405414552,2021-01-29
-0.944911182523068,2021-01-29
-0.223606797749979,2021-01-29
0,2021-01-29
-0.485071250072666,2021-01-29
0,2021-01-29
-0.534522483824849,2021-01-29
-0.557086014531156,2021-01-29
0.137360563948689,2021-01-29
-1.12,2021-01-29
-0.4,2021-01-29
0,2021-01-29
-0.458831467741123,2021-01-29
-0.229415733870562,2021-01-29
-0.447213595499958,2021-01-29
-0.801783725737273,2021-01-29
-0.242535625036333,2021-01-29
-0.485071250072666,2021-01-29
-0.654653670707977,2021-01-29
0,2021-01-29
-0.670820393249937,2021-01-29
-0.688247201611685,2021-01-29
-0.588348405414552,2021-01-29
-0.5,2021-01-29
-0.549442255794756,2021-01-29
-0.447213595499958,2021-01-29
-0.688247201611685,2021-01-29
-0.625543242171224,2021-01-29
-0.215141149680191,2021-01-29
-0.928476690885259,2021-01-29
-0.21320071635561,2021-01-29
-0.372104203767625,2021-01-29
-0.458831467741123,2021-01-29
-0.727606875108999,2021-01-29
-0.458831467741123,2021-01-29
-0.75,2021-01-29
0,2021-01-29
0,2021-01-29
-0.654653670707977,2021-01-29
-0.2,2021-01-29
-0.917662935482247,2021-01-29
-0.612372435695795,2021-01-29
-0.5,2021-01-29
-0.834057656228299,2021-01-29
-0.674236304714152,2021-01-29
-0.6,2021-01-29
-0.333333333333333,2021-01-29
-0.654653670707977,2021-01-29
-0.235702260395516,2021-01-29
0.133630620956212,2021-01-29
-0.436435780471985,2021-01-29
-0.147441956154897,2021-01-29
-0.534522483824849,2021-01-29
-0.928476690885259,2021-01-29
-0.707106781186548,2021-01-29
-0.0426401432711221,2021-01-29
-0.5,2021-01-29
-0.458831467741123,2021-01-29
-0.235702260395516,2021-01-29
-0.436435780471985,2021-01-29
-0.0280056016805602,2021-01-29
0,2021-01-29
-0.436435780471985,2021-01-29
-1.07763181216065,2021-01-29
-0.514495755427526,2021-01-29
-0.5,2021-01-29
-0.2,2021-01-29
-0.917662935482247,2021-01-29
-0.242535625036333,2021-01-29
0.242535625036333,2021-01-30
0.25,2021-01-30
0.625543242171224,2021-01-30
0,2021-01-30
0.458831467741123,2021-01-30
0.229415733870562,2021-01-30
-0.2,2021-01-30
0.229415733870562,2021-01-30
0.583840359359809,2021-01-30
0,2021-01-30
0.436435780471985,2021-01-30
0.242535625036333,2021-01-30
0,2021-01-30
0,2021-01-30
0.242535625036333,2021-01-30
-0.196116135138184,2021-01-30
-0.223606797749979,2021-01-30
0.242535625036333,2021-01-30
0,2021-01-30
0.235702260395516,2021-01-30
0.258198889747161,2021-01-30
0.258198889747161,2021-01-30
0.208514414057075,2021-01-30
0.258198889747161,2021-01-30
0,2021-01-30
0.21320071635561,2021-01-30
0.242535625036333,2021-01-30
0.229415733870562,2021-01-30
0,2021-01-30
0.188982236504614,2021-01-30
-0.192450089729875,2021-01-30
0.242535625036333,2021-01-30
0,2021-01-30
0.196116135138184,2021-01-30
0,2021-01-30
0.0447213595499958,2021-01-30
0.223606797749979,2021-01-30
0.420084025208403,2021-01-30
0.185695338177052,2021-01-30
0.162221421130763,2021-01-30
-0.183532587096449,2021-01-30
0,2021-01-30
0.371390676354104,2021-01-30
0.688247201611685,2021-01-30
0.169030850945703,2021-01-30
0.218217890235992,2021-01-30
0.408248290463863,2021-01-30
0.485071250072666,2021-01-30
-0.208514414057075,2021-01-30
0.149071198499986,2021-01-30
0,2021-01-30
0.229415733870562,2021-01-30
0.156173761888606,2021-01-30
0,2021-01-30
0,2021-01-30
0.223606797749979,2021-01-30
0.229415733870562,2021-01-30
0.242535625036333,2021-01-30
0.223606797749979,2021-01-30
0.242535625036333,2021-01-30
0.447213595499958,2021-01-30
0.338061701891407,2021-01-30
-0.188561808316413,2021-01-30
0.21320071635561,2021-01-30
0,2021-01-30
0.242535625036333,2021-01-30
0.25,2021-01-30
0.258198889747161,2021-01-30
0.229415733870562,2021-01-30
0,2021-01-30
0.408248290463863,2021-01-30
0.242535625036333,2021-01-30
0.25,2021-01-30
0.25,2021-01-30
0.242535625036333,2021-01-30
0.229415733870562,2021-01-30
0.258198889747161,2021-01-30
0.242535625036333,2021-01-30
0.25,2021-01-30
0.242535625036333,2021-01-30
0,2021-01-30
0.208514414057075,2021-01-30
0.235702260395516,2021-01-30
