"pol","day"
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0.534522483824849,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.942809041582063,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.277350098112615,2021-01-26
-0.666666666666667,2021-01-26
NA,2021-01-26
0.447213595499958,2021-01-26
0.377964473009227,2021-01-26
-0.196116135138184,2021-01-26
-0.392792202424786,2021-01-26
0,2021-01-26
-0.654653670707977,2021-01-26
0,2021-01-26
-0.698237947897461,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0.5,2021-01-26
0.5,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.267261241912424,2021-01-26
0.235702260395516,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.333333333333333,2021-01-26
0,2021-01-26
0.436435780471985,2021-01-26
-0.696310623822791,2021-01-26
0,2021-01-26
0,2021-01-26
-0.624906772707955,2021-01-26
0,2021-01-26
-1.34164078649987,2021-01-26
-1.44337567297406,2021-01-26
0,2021-01-26
0,2021-01-26
-0.333333333333333,2021-01-26
-0.774596669241483,2021-01-26
-0.89566858950296,2021-01-26
0,2021-01-26
-0.408248290463863,2021-01-26
0,2021-01-26
0,2021-01-26
0.588348405414552,2021-01-26
-0.333333333333333,2021-01-26
-0.458831467741123,2021-01-26
-0.377964473009227,2021-01-26
0,2021-01-26
-0.577350269189626,2021-01-26
0,2021-01-26
0,2021-01-26
0.301511344577764,2021-01-26
0,2021-01-26
NA,2021-01-26
0,2021-01-26
0.408248290463863,2021-01-26
-0.970142500145332,2021-01-26
-0.447213595499958,2021-01-26
0,2021-01-26
NA,2021-01-26
0,2021-01-26
0,2021-01-26
0.447213595499958,2021-01-26
0,2021-01-26
0,2021-01-26
-0.353553390593274,2021-01-26
0,2021-01-26
0,2021-01-26
0.948683298050514,2021-01-26
0,2021-01-26
-0.420084025208403,2021-01-26
0,2021-01-26
0.485071250072666,2021-01-26
-0.333333333333333,2021-01-26
-0.316227766016838,2021-01-26
0.377964473009227,2021-01-26
0,2021-01-26
-0.192450089729875,2021-01-26
-1,2021-01-26
-0.353553390593274,2021-01-26
0.0707106781186547,2021-01-26
0,2021-01-26
0,2021-01-26
-0.333333333333333,2021-01-26
0,2021-01-26
0.577350269189626,2021-01-26
0,2021-01-26
0.316227766016838,2021-01-26
-0.363803437554499,2021-01-26
0.197278784766429,2021-01-26
0.258198889747161,2021-01-26
-0.801783725737273,2021-01-26
0.316227766016838,2021-01-26
-0.742781352708207,2021-01-26
-0.731993137596502,2021-01-26
0,2021-01-26
-0.661495092631652,2021-01-26
-0.481070235442364,2021-01-26
-0.761577310586391,2021-01-26
-1.03237080241753,2021-01-26
-1.59697990832265,2021-01-26
0,2021-01-26
-0.301511344577764,2021-01-26
-0.196116135138184,2021-01-26
0,2021-01-26
0.603022689155527,2021-01-26
0,2021-01-26
-0.288675134594813,2021-01-26
0,2021-01-26
0.707106781186547,2021-01-26
0,2021-01-26
0.707106781186547,2021-01-26
0.707106781186547,2021-01-26
0,2021-01-26
0.707106781186547,2021-01-26
0.577350269189626,2021-01-26
-0.970142500145332,2021-01-26
0.816496580927726,2021-01-26
-0.808290376865476,2021-01-26
0.577350269189626,2021-01-26
0,2021-01-26
-0.229415733870562,2021-01-26
0,2021-01-26
0,2021-01-26
0.577350269189626,2021-01-26
0.45,2021-01-26
0.353553390593274,2021-01-26
0,2021-01-26
0.267261241912424,2021-01-26
-0.353553390593274,2021-01-26
-0.833333333333333,2021-01-26
0.267261241912424,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0.301511344577764,2021-01-26
0.288675134594813,2021-01-26
0,2021-01-26
-0.577350269189626,2021-01-26
-0.485071250072666,2021-01-26
1.0285912696499,2021-01-26
0.25,2021-01-26
0,2021-01-26
-0.316227766016838,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0.333333333333333,2021-01-26
0,2021-01-26
0.377964473009227,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.377964473009227,2021-01-26
-0.316227766016838,2021-01-26
-0.5,2021-01-26
0,2021-01-26
0,2021-01-26
-0.577350269189626,2021-01-26
-1.41421356237309,2021-01-26
0.229415733870562,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.229415733870562,2021-01-26
0,2021-01-26
-0.316227766016838,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.632455532033676,2021-01-26
-1.4,2021-01-26
0.5,2021-01-26
-0.625543242171224,2021-01-26
-1.05893027784332,2021-01-26
0,2021-01-26
-1,2021-01-26
-0.949604680606439,2021-01-26
-0.258198889747161,2021-01-26
0,2021-01-26
-0.408248290463863,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.577350269189626,2021-01-26
-0.258198889747161,2021-01-26
0,2021-01-26
-0.235702260395516,2021-01-26
0,2021-01-26
-0.3286335345031,2021-01-26
0,2021-01-26
0,2021-01-26
-0.229415733870562,2021-01-26
-0.447213595499958,2021-01-26
-0.377964473009227,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.707106781186547,2021-01-26
0.258198889747161,2021-01-26
-1.03923048454133,2021-01-26
-0.258198889747161,2021-01-26
0,2021-01-26
0,2021-01-26
0.447213595499958,2021-01-26
-0.208514414057075,2021-01-26
-0.316227766016838,2021-01-26
-0.707106781186548,2021-01-26
0.707106781186547,2021-01-26
0,2021-01-26
-1,2021-01-26
1.15470053837925,2021-01-26
-0.509901951359279,2021-01-26
0.447213595499958,2021-01-26
1,2021-01-26
-0.333333333333333,2021-01-26
-0.204124145231932,2021-01-26
-0.832050294337844,2021-01-26
-0.408248290463863,2021-01-26
0.5,2021-01-26
0,2021-01-26
0.377964473009227,2021-01-26
-0.461880215351701,2021-01-26
-1.6,2021-01-26
0,2021-01-26
0,2021-01-26
-0.571547606649408,2021-01-26
-1.14707866935281,2021-01-26
-0.5,2021-01-26
-0.72073536021168,2021-01-26
-0.577350269189626,2021-01-26
-0.353553390593274,2021-01-26
0.447213595499958,2021-01-26
-1.7084843923545,2021-01-26
-0.904534033733291,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.5,2021-01-26
-0.680336051416609,2021-01-26
-0.755928946018454,2021-01-26
-0.408248290463863,2021-01-26
0,2021-01-26
0.577350269189626,2021-01-26
-0.707106781186547,2021-01-26
0,2021-01-26
0,2021-01-26
-0.755928946018454,2021-01-26
-1.25,2021-01-26
0,2021-01-26
-0.316227766016838,2021-01-26
-0.277350098112615,2021-01-26
0.301511344577764,2021-01-26
-0.447213595499958,2021-01-26
0,2021-01-26
-1.25,2021-01-26
-0.35921060405355,2021-01-26
-0.301511344577764,2021-01-26
-0.801783725737273,2021-01-26
0,2021-01-26
0,2021-01-26
-1.60356745147455,2021-01-26
-0.447213595499958,2021-01-26
-0.685994340570035,2021-01-26
0.267261241912424,2021-01-26
0,2021-01-26
-0.696310623822791,2021-01-26
0,2021-01-26
0.196116135138184,2021-01-26
0.301511344577764,2021-01-26
0,2021-01-26
-0.2,2021-01-26
-0.204124145231932,2021-01-26
0,2021-01-26
-1,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0.577350269189626,2021-01-26
-0.377964473009227,2021-01-26
0,2021-01-26
-1,2021-01-26
-0.577350269189626,2021-01-26
0.377964473009227,2021-01-26
-0.603022689155527,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.447213595499958,2021-01-26
-0.267261241912424,2021-01-26
0,2021-01-26
-0.948683298050514,2021-01-26
0,2021-01-26
-0.485071250072666,2021-01-26
0,2021-01-26
-0.471404520791032,2021-01-26
-0.447213595499958,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
-0.577350269189626,2021-01-26
0.353553390593274,2021-01-26
0.5,2021-01-26
0,2021-01-26
-1,2021-01-26
0,2021-01-26
-0.808290376865476,2021-01-26
-0.377964473009227,2021-01-26
NA,2021-01-26
0,2021-01-26
-0.632455532033676,2021-01-26
NA,2021-01-26
0,2021-01-26
-0.5,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0,2021-01-26
0.625543242171224,2021-01-26
NA,2021-01-26
0.377964473009227,2021-01-26
0.166666666666667,2021-01-26
-0.942809041582063,2021-01-26
-1.15470053837925,2021-01-26
0,2021-01-26
0.5,2021-01-26
NA,2021-01-26
-0.577350269189626,2021-01-26
-0.447213595499958,2021-01-26
0,2021-01-26
-0.242535625036333,2021-01-26
-0.657595949221429,2021-01-26
-0.447213595499958,2021-01-27
-0.577350269189626,2021-01-27
1,2021-01-27
0.242535625036333,2021-01-27
0,2021-01-27
0,2021-01-27
-0.377964473009227,2021-01-27
0,2021-01-27
0.258198889747161,2021-01-27
0,2021-01-27
-0.5,2021-01-27
0.353553390593274,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.267261241912424,2021-01-27
0.5,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
NA,2021-01-27
0,2021-01-27
0.7184212081071,2021-01-27
0,2021-01-27
0,2021-01-27
1.15470053837925,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.5,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
NA,2021-01-27
NA,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.301511344577764,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
NA,2021-01-27
0,2021-01-27
1,2021-01-27
0.5,2021-01-27
0,2021-01-27
-0.5,2021-01-27
0,2021-01-27
NA,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.516397779494322,2021-01-27
0.894427190999916,2021-01-27
0,2021-01-27
0.666666666666667,2021-01-27
0.577350269189626,2021-01-27
0,2021-01-27
0,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
-0.377964473009227,2021-01-27
-0.5,2021-01-27
0,2021-01-27
-1.16619037896906,2021-01-27
-0.176776695296637,2021-01-27
-1.60356745147455,2021-01-27
0,2021-01-27
-0.377964473009227,2021-01-27
-0.258198889747161,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.889000889001333,2021-01-27
0.471404520791032,2021-01-27
0.258198889747161,2021-01-27
0.458831467741123,2021-01-27
-0.188561808316413,2021-01-27
0,2021-01-27
0,2021-01-27
-0.277350098112615,2021-01-27
-0.852802865422442,2021-01-27
0.577350269189626,2021-01-27
0.516397779494322,2021-01-27
0,2021-01-27
0.235702260395516,2021-01-27
-0.894427190999916,2021-01-27
0,2021-01-27
0.894427190999916,2021-01-27
0,2021-01-27
-0.136082763487954,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
-0.333333333333333,2021-01-27
-0.666666666666667,2021-01-27
0,2021-01-27
0.577350269189626,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0.666666666666667,2021-01-27
0.377964473009227,2021-01-27
0.816496580927726,2021-01-27
-0.258198889747161,2021-01-27
-0.447213595499958,2021-01-27
-0.301511344577764,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.392232270276368,2021-01-27
-1,2021-01-27
0,2021-01-27
0,2021-01-27
0.365148371670111,2021-01-27
0,2021-01-27
-0.258198889747161,2021-01-27
0,2021-01-27
-0.333333333333333,2021-01-27
-0.707106781186547,2021-01-27
0,2021-01-27
-0.5,2021-01-27
-1.13841995766062,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
-0.5,2021-01-27
-0.5,2021-01-27
0,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.577350269189626,2021-01-27
0,2021-01-27
0,2021-01-27
0.242535625036333,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.603022689155527,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.801783725737273,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.569209978830308,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
-0.0632455532033676,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.377964473009227,2021-01-27
0,2021-01-27
0.5,2021-01-27
0.707106781186547,2021-01-27
0,2021-01-27
1.15470053837925,2021-01-27
0.577350269189626,2021-01-27
0,2021-01-27
-0.811107105653813,2021-01-27
-0.486664263392288,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.353553390593274,2021-01-27
-0.771516749810459,2021-01-27
NA,2021-01-27
-1.33630620956212,2021-01-27
0.277350098112615,2021-01-27
0,2021-01-27
-0.377964473009227,2021-01-27
0,2021-01-27
0.447213595499958,2021-01-27
-0.5,2021-01-27
0.301511344577764,2021-01-27
-0.223606797749979,2021-01-27
0,2021-01-27
0.707106781186547,2021-01-27
0,2021-01-27
0.333333333333333,2021-01-27
-0.5,2021-01-27
-0.392232270276368,2021-01-27
-0.301511344577764,2021-01-27
-0.4,2021-01-27
0,2021-01-27
0.680336051416609,2021-01-27
-0.333333333333333,2021-01-27
0,2021-01-27
-1.15470053837925,2021-01-27
-0.166666666666667,2021-01-27
0,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
-1,2021-01-27
0,2021-01-27
0,2021-01-27
0.707106781186547,2021-01-27
0.707106781186547,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.333333333333333,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
0.632455532033676,2021-01-27
-0.846028785492759,2021-01-27
-0.353553390593274,2021-01-27
-0.632455532033676,2021-01-27
-0.894427190999916,2021-01-27
0,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
-0.223606797749979,2021-01-27
0,2021-01-27
0.288675134594813,2021-01-27
0,2021-01-27
-0.408248290463863,2021-01-27
0,2021-01-27
-0.229415733870562,2021-01-27
0,2021-01-27
0,2021-01-27
1,2021-01-27
NA,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.426401432711221,2021-01-27
0,2021-01-27
0,2021-01-27
-0.5,2021-01-27
0.4,2021-01-27
0.277350098112615,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
0,2021-01-27
0.6,2021-01-27
-0.149071198499986,2021-01-27
0.408248290463863,2021-01-27
-0.534522483824849,2021-01-27
0.46475800154489,2021-01-27
-0.111803398874989,2021-01-27
0,2021-01-27
0,2021-01-27
1.10940039245046,2021-01-27
-0.5,2021-01-27
0.707106781186547,2021-01-27
-1.25,2021-01-27
-0.152498570332605,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
0.707106781186547,2021-01-27
0.707106781186547,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0.577350269189626,2021-01-27
0,2021-01-27
-0.333333333333333,2021-01-27
0.353553390593274,2021-01-27
-0.5,2021-01-27
0.447213595499958,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.377964473009227,2021-01-27
0,2021-01-27
0.707106781186547,2021-01-27
0.577350269189626,2021-01-27
0.377964473009227,2021-01-27
NA,2021-01-27
1,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.452267016866645,2021-01-27
0.196116135138184,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
0.5,2021-01-27
-0.948683298050514,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.353553390593274,2021-01-27
-0.603022689155527,2021-01-27
0,2021-01-27
0,2021-01-27
-0.666666666666667,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
-0.734846922834954,2021-01-27
0.755928946018454,2021-01-27
-0.666666666666667,2021-01-27
0,2021-01-27
0.625543242171224,2021-01-27
0,2021-01-27
0.92951600308978,2021-01-27
0,2021-01-27
0.707106781186548,2021-01-27
0.707106781186547,2021-01-27
-0.956182887467515,2021-01-27
0,2021-01-27
-0.5,2021-01-27
-0.301511344577764,2021-01-27
-0.534522483824849,2021-01-27
0,2021-01-27
0.447213595499958,2021-01-27
-0.942809041582063,2021-01-27
-0.866025403784439,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
-0.267261241912424,2021-01-27
0,2021-01-27
NA,2021-01-27
0.894427190999916,2021-01-27
0,2021-01-27
0.804984471899924,2021-01-27
0.377964473009227,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-1.06066017177982,2021-01-27
1.15470053837925,2021-01-27
0.832050294337844,2021-01-27
-0.301511344577764,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.447213595499958,2021-01-27
-0.707106781186547,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
0,2021-01-27
0.353553390593274,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.974354703692446,2021-01-27
0.316227766016838,2021-01-27
0.408248290463863,2021-01-27
0.242535625036333,2021-01-27
0,2021-01-27
0,2021-01-27
-1.0690449676497,2021-01-27
0,2021-01-27
0,2021-01-27
-0.516397779494322,2021-01-27
0,2021-01-27
0,2021-01-27
-0.5,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
-0.204124145231932,2021-01-27
-0.948683298050514,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.471404520791032,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
0,2021-01-27
NA,2021-01-27
-0.301511344577764,2021-01-27
0.707106781186547,2021-01-27
0.577350269189626,2021-01-27
0,2021-01-27
0,2021-01-27
0.5,2021-01-27
0.377964473009227,2021-01-27
-0.377964473009227,2021-01-27
0.5,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
0.742781352708207,2021-01-27
0.554700196225229,2021-01-27
0,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0.229415733870562,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.666666666666667,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0.377964473009227,2021-01-27
-0.514495755427526,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.5,2021-01-27
0.577350269189626,2021-01-27
0.707106781186547,2021-01-27
-0.408248290463863,2021-01-27
-0.5,2021-01-27
0.707106781186547,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.229415733870562,2021-01-27
0.377964473009227,2021-01-27
0.5,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
-0.816496580927726,2021-01-27
0,2021-01-27
-0.5,2021-01-27
-0.258198889747161,2021-01-27
0.603022689155527,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.666666666666667,2021-01-27
0,2021-01-27
0,2021-01-27
0.5,2021-01-27
0.301511344577764,2021-01-27
0,2021-01-27
0,2021-01-27
-0.603022689155527,2021-01-27
-0.603022689155527,2021-01-27
0,2021-01-27
0,2021-01-27
0.734846922834954,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
-0.534522483824849,2021-01-27
-0.447213595499958,2021-01-27
1,2021-01-27
1.16275534829989,2021-01-27
-0.197575667981443,2021-01-27
0,2021-01-27
0.05,2021-01-27
0,2021-01-27
0.516397779494322,2021-01-27
0.41702882811415,2021-01-27
-0.333333333333333,2021-01-27
-0.162221421130763,2021-01-27
0,2021-01-27
-0.755928946018454,2021-01-27
-0.5,2021-01-27
-0.577350269189626,2021-01-27
0.288675134594813,2021-01-27
0,2021-01-27
0,2021-01-27
-0.277350098112615,2021-01-27
0,2021-01-27
0,2021-01-27
-0.707106781186547,2021-01-27
0,2021-01-27
0,2021-01-27
-0.340168025708305,2021-01-27
0,2021-01-27
0.25,2021-01-27
0,2021-01-27
0,2021-01-27
0.534522483824849,2021-01-27
0.229415733870562,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0.377964473009227,2021-01-27
0,2021-01-27
0.0971285862357264,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
NA,2021-01-27
0.288675134594813,2021-01-27
0,2021-01-27
0.707106781186547,2021-01-27
0,2021-01-27
-0.174077655955698,2021-01-27
0,2021-01-27
0.316227766016838,2021-01-27
-0.408248290463863,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-1.41421356237309,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
-0.485071250072666,2021-01-27
0.301511344577764,2021-01-27
0.816496580927726,2021-01-27
0.5,2021-01-27
0,2021-01-27
-0.353553390593274,2021-01-27
0,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.707106781186547,2021-01-27
-0.9,2021-01-27
0.333333333333333,2021-01-27
0,2021-01-27
0,2021-01-27
0.666666666666667,2021-01-27
0,2021-01-27
0.353553390593274,2021-01-27
NA,2021-01-27
-0.288675134594813,2021-01-27
-0.447213595499958,2021-01-27
-0.242535625036333,2021-01-27
-0.447213595499958,2021-01-27
-0.755928946018454,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
0.267261241912424,2021-01-27
0,2021-01-27
0.377964473009227,2021-01-27
-0.333333333333333,2021-01-27
-0.7,2021-01-27
0.316227766016838,2021-01-27
0.816496580927726,2021-01-27
0,2021-01-27
0.603022689155527,2021-01-27
-0.308606699924184,2021-01-27
0.333333333333333,2021-01-27
0.353553390593274,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
-0.5,2021-01-27
0,2021-01-27
NA,2021-01-27
-0.301511344577764,2021-01-27
1.06066017177982,2021-01-27
-0.266666666666667,2021-01-27
0,2021-01-27
0.5,2021-01-27
0.948683298050514,2021-01-27
0,2021-01-27
NA,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
0.577350269189626,2021-01-27
0.267261241912424,2021-01-27
0,2021-01-27
0.353553390593274,2021-01-27
0.577350269189626,2021-01-27
-0.188982236504614,2021-01-27
0,2021-01-27
-0.654653670707977,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.554700196225229,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.133333333333333,2021-01-27
0,2021-01-27
0,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
0,2021-01-27
-0.462910049886276,2021-01-27
0,2021-01-27
-0.169030850945703,2021-01-27
0,2021-01-27
-0.426401432711221,2021-01-27
0.152498570332605,2021-01-27
0,2021-01-27
0.21320071635561,2021-01-27
0,2021-01-27
0,2021-01-27
0.948683298050514,2021-01-27
0.353553390593274,2021-01-27
0.182574185835055,2021-01-27
-0.408248290463863,2021-01-27
0,2021-01-27
-0.612372435695795,2021-01-27
0,2021-01-27
-0.447213595499958,2021-01-27
0,2021-01-27
0.392232270276368,2021-01-27
0,2021-01-27
-0.277350098112615,2021-01-27
0,2021-01-27
-0.25,2021-01-27
0.492365963917331,2021-01-27
0,2021-01-27
0,2021-01-27
-0.534522483824849,2021-01-27
-0.316227766016838,2021-01-27
0.196116135138184,2021-01-27
0.632455532033676,2021-01-27
-0.182574185835055,2021-01-27
-0.353553390593274,2021-01-27
0.666666666666667,2021-01-27
-0.554700196225229,2021-01-27
0.447213595499958,2021-01-27
-0.204124145231932,2021-01-27
0,2021-01-27
0.5,2021-01-27
-0.316227766016838,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
-0.371390676354104,2021-01-27
-1.14973142643888,2021-01-27
0,2021-01-27
-0.5,2021-01-27
-0.333333333333333,2021-01-27
0,2021-01-27
-0.534522483824849,2021-01-27
0,2021-01-27
0.5,2021-01-27
0,2021-01-27
1.06066017177982,2021-01-27
0.333333333333333,2021-01-27
-0.277350098112615,2021-01-27
0,2021-01-27
0,2021-01-27
0.707106781186547,2021-01-27
-0.333333333333333,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0.2,2021-01-27
0,2021-01-27
0.577350269189626,2021-01-27
-0.301511344577764,2021-01-27
NA,2021-01-27
-0.41702882811415,2021-01-27
0,2021-01-27
0,2021-01-27
0.569209978830308,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-0.577350269189626,2021-01-27
0,2021-01-27
0.408248290463863,2021-01-27
-0.353553390593274,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
NA,2021-01-27
-0.613891476645538,2021-01-27
-0.288675134594813,2021-01-27
-0.301511344577764,2021-01-27
0.408248290463863,2021-01-27
0.447213595499958,2021-01-27
-0.258198889747161,2021-01-27
0.408248290463863,2021-01-27
0,2021-01-27
0,2021-01-27
-0.534522483824849,2021-01-27
-0.5,2021-01-27
0,2021-01-27
0,2021-01-27
-0.534522483824849,2021-01-27
-0.208514414057075,2021-01-27
0,2021-01-27
-0.78086880944303,2021-01-27
-0.516397779494322,2021-01-27
-0.407306539981278,2021-01-27
0,2021-01-27
0.577350269189626,2021-01-27
0.408248290463863,2021-01-27
-0.707106781186547,2021-01-27
0,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
NA,2021-01-27
0,2021-01-27
1,2021-01-27
-0.912870929175277,2021-01-27
0,2021-01-27
0.707106781186548,2021-01-27
-0.5,2021-01-27
-0.384110639798688,2021-01-27
0.447213595499958,2021-01-27
0,2021-01-27
-0.830747160735697,2021-01-27
-0.904534033733291,2021-01-27
-0.830747160735697,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
0,2021-01-27
-1,2021-01-27
0.4,2021-01-27
0.554700196225229,2021-01-27
0,2021-01-27
0.204124145231932,2021-01-27
0,2021-01-27
